,OMSID,round,ParticipantID,Scenario,t1Diagnoses,t1DiagnosisScore,t1Likelihoods,t1Confidence,t1Severity,t2Diagnoses,t2Likelihoods,t2Confidence,t2Severity,t2SeniorReview,t2InvestigationsComplete,OMSScore,t2ExtraInvestigations,SCENARIO,CURRENT.SCENARIO.VERSION,SCENARIO.VERSION.PLAYED,SCORE....,TIME.SPENT,DATE,SCENARIO.ATTEMPT..,Quest.2.PIN,scenGroup,scenNum,orderNum,t1numOfDiagnoses,t2numOfDiagnoses,t1HighestLikelihood,t2HighestLikelihood,severityChange,confidenceChange,t1numOfDiagnosesChange,diagnosticChange,calibrationByDiff,sbarStart,helpStart,totalHelpStart,treatStart,pewsScore,totalActions,uniqueActions,filteredActions,actionVector,actTimesVector,historyActionsVector,examsActionsVector,testingActionsVector,treatmentActionsVector,numOfHistoryActions,numOfExamActions,numOfTestingActions,numOfTreatmentActions,numOfActionsAfterHistory,numOfHistoryActionsBeforePause,numOfHistoryActionsAfterPause,numOfExamActionsBeforePause,numOfExamActionsAfterPause,percentageHistory,numOfTestingActionsBeforePause,numOfTestingActionsAfterPause,percentageTesting,numOfTreatmentActionsBeforePause,numOfTreatmentActionsAfterPause,historyVectorBeforePause,numOfActionsBeforePause,numOfActionsAfterPause,numOfDiagnosesLabel,initialConfidenceLabel,infoVal,infoValHistory,infoValExams,infoValTesting,infoValHistoryBeforePause,infoValBeforePause,infoValAfterPause,infoValAfterHistory,infoValHistoryAfterPause,infoValExamsAfterPause,infoValTestsAfterPause
71,25,4,B13,Seizure,"epilepsy, hypoglycaemic seizures, DKA, febrile convulsion, sepsis",0.56,"4,2,2,4,4",4,9,"febrile convulsion, epilepsy, meningitis, neurological insult, URTI, tonsillitis","5,2,1,1,5,4",8,6,0.51,0,77,social history,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,77.32,20m 2s,13/12/2023 12:28,2,No,AS,2,4,5,6,4,5,-3,4,1,8,0.9625,917,740,740,209,3,74,64,29,"1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
1
1
1
1
0
0
1
0
0
1
1
1
1
1
1
0
0
0
0
0
0
1
1
0
0
0
1
0
1
0
1
1
0
0
1
1
0
0
1
0
1
0
0","94
836
1007
0
0
0
0
0
0
0
0
0
0
0
0
0
1017
0
0
0
70
0
0
0
0
0
0
0
0
0
0
0
0
0
0
466
541
194
0
624
782
440
1127
0
0
487
0
0
797
1164
709
841
882
596
0
0
0
0
0
0
1145
1099
0
0
0
986
0
427
0
587
303
0
0
416
506
0
0
1047
0
920
0
0","1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
1
1
1
1
0
0
1
0
0
1
1
1
1
1
1
0
0
0
0
0
0
1
1
0
0","0
1
0
1
0
1
1
0
0
1
1
0
0
1
0
1
0
0","1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0",5,16,8,2,24,2,3,1,15,0.4,1,7,0.875,1,1,"past medical history
presenting complaint",13,61,high,low,102.6972758,12.27909357,66.24204582,24.17613636,-7.084795322,29.31345029,44.55261631,90.41818218,0,40.37647994,4.176136364
72,25,5,C25,Asthma,"Asthma, viral wheeze",0.55,"4,2",4,5,Asthma,5,9,4,0.41,0,71,"Repeated the monitoring being done (O2 sats, HR etc). Not sure completely but I didn't feel done - did ABC but not DE.","Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,71.34,18m 32s,08/01/2024 15:24,3,No,AS,1,1,2,1,4,5,-1,5,-1,7,0.788888889,893,Inf,893,403,0,56,50,22,"1
0
0
1
0
0
1
1
1
0
1
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
0
1
1
1
0
0
1
1
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","183
0
0
827
0
0
131
152
110
0
1089
0
0
0
0
0
0
0
0
936
95
0
0
0
0
0
0
0
0
0
0
0
0
0
0
258
366
562
512
0
1040
563
702
0
0
291
466
535
0
0
0
0
0
0
0
0
0
140
0
0
0
0
0
0
1005
0
0
0
0
0
716
0
0
0
312
0
0
0
0
0
0
0","1
0
0
1
0
0
1
1
1
0
1
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
1
0
1
1
1
0
0
1
1
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0","1
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0",8,11,3,2,14,5,3,3,8,0.625,1,2,0.666666667,0,2,"past medical history
ask about pain
ask about general activity level
history of presenting complaint
presenting complaint",14,42,low,low,34.76866534,18.51272773,16.65212192,-0.396184311,4.202317291,-2.161414566,10.42859936,16.25593761,-0.070967742,10.4995671,0
73,25,6,C25,Seizure,"Febrile convulsion, epilepsy",0.58,"4,3",6,5,Febrile convulsion,5,7,3,0.51,1,55,,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,54.58,15m 55s,14/02/2024 15:33,1,No,AS,2,4,2,1,4,5,-2,1,-1,4,0.785714286,419,816,419,439,0,43,38,17,"1
1
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
1
1
0
0
0
1
0
0
1
0
1
1
1
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","428
647
0
0
0
0
80
0
57
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
265
293
0
0
322
300
0
0
0
206
0
0
334
0
576
590
628
0
0
0
0
90
0
300
0
0
0
0
0
0
0
0
0
0
497
0
0
0
766
0
0
0
0
0
0
0","1
1
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
1
1
0
0
1
1
0
0
0
1
0
0
1
0
1
1
1
0
0
0
0
1
0
1
0
0
0
0","0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",4,11,2,1,13,2,2,4,5,0.5,0,2,1,0,1,"ask about pain
history of presenting complaint",12,31,low,low,35.76346504,1.165204678,15.26492702,19.33333333,-2.973684211,24.99122807,13.34763379,34.59826036,-0.25,13.59763379,0
74,26,1,A9,Asthma,"Acute asthma excerbation, viral URTI, LRTI, bronchiolitis, croup/epiglottitis, viral induced wheeze (VIW)",0.85,"5,3,4,1,1,2",7,7,"Acute asthma excerbation, viral illness, viral induced wheeze, bronchiolitis, croup/epiglottitis","5,5,2,1,1",9,7,0,0,79,I would have given 10 puffs of salbutamol again and then call a senior doctor for SBAR,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,78.9,14m 56s,11/09/2023 13:49,1,No,AS,1,1,6,5,5,5,0,2,-1,3,0.877777778,9999,Inf,9999,373,0,40,36,25,"1
1
1
0
0
1
1
1
1
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
1
1
0
0
1
1
0
0
0
0
1
0
0
1
0
0
0
0","196
249
293
0
0
135
147
180
114
0
0
283
0
0
0
0
0
0
0
0
101
0
0
0
0
0
0
0
0
0
0
0
0
0
0
641
701
262
778
803
302
306
0
0
0
0
0
0
344
0
0
0
0
754
0
0
0
165
0
0
0
0
0
0
404
435
0
0
493
500
0
0
0
0
668
0
0
519
0
0
0
0","1
1
1
0
0
1
1
1
1
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
1
1
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0","1
1
0
0
1
1
0
0
0
0
1
0
0
1
0
0
0
0","1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0",9,10,6,2,16,9,0,3,7,1,0,6,1,0,2,"past medical history
prescribed medications
allergies
aggravating / relieving factors
ask about pain
ask about general activity level
history of presenting complaint
vaccination history
presenting complaint",17,23,high,high,66.76956436,27.67465369,22.38492615,16.70998452,4.202317291,0.169754265,11.66193269,39.09491067,-0.070967742,11.73290043,0
75,26,3,B14,DKA,DKA,0.45,5,9,8,DKA,5,10,8,0.07,1,73,,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,72.53,13m 20s,06/11/2023 14:55,1,No,DP,1,2,1,1,5,5,0,1,0,1,0.73,242,471,242,647,2,71,57,23,"1
1
1
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
1
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
1
1
1
1
1
0
1
1
0
0
1
0
1
0
0","276
282
294
702
0
0
0
0
109
0
0
0
0
0
0
0
0
0
0
0
49
0
0
0
0
0
0
611
0
0
0
296
0
0
0
0
0
320
0
0
132
150
0
0
0
0
0
0
86
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
376
156
0
476
329
331
603
81
0
463
380
0
0
243
0
582
0
0","1
1
1
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
1
0
0
0","0
0
1
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
0
1
1
1
1
1
0
1
1
0
0
1
0
1
0
0","0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0",8,4,11,1,15,6,2,4,0,0.75,4,7,0.636363636,0,1,"past medical history
prescribed medications
allergies
history of presenting complaint
presenting complaint
family history",30,41,low,high,79.46481989,-1.116934764,15.91284577,64.66890888,-10.30418719,25.75537094,7.194384236,80.58175465,-13.5,7.374384236,13.32
76,26,4,B14,Pneumonia,"pneumonia, foreign body, space occ lesion",0.55,"5,1,1",7,6,sepsis (background of pneumonia),5,9,9,0.22,1,72,,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,72.27,17m 40s,13/12/2023 11:58,1,No,DP,2,3,3,1,5,5,3,2,-2,7,0.8,488,731,488,83,4,106,71,34,"1
1
1
1
1
0
0
1
1
1
0
1
0
0
0
0
0
0
0
0
1
0
1
0
0
0
1
1
0
0
0
0
0
0
1
0
1
1
1
0
1
1
1
1
1
0
0
0
1
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
1
1
1
0
1
0
1
0
1
0
0
0
1
0","319
395
597
852
847
0
0
223
138
761
0
397
0
0
0
0
0
0
0
0
61
0
317
0
0
0
764
531
0
0
0
0
0
0
780
0
301
49
495
0
230
49
678
607
629
0
0
0
172
0
0
566
611
0
0
0
0
0
0
53
0
0
0
0
0
0
705
0
942
691
109
0
843
0
243
0
950
0
0
0
931
0","1
1
1
1
1
0
0
1
1
1
0
1
0
0
0
0
0
0
0
0
1
0
1
0
0
0
1
1
0
0
0
0
0
0
1","0
1
1
1
0
1
1
1
1
1
0
0
0
1
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0","0
0
1
0
1
1
1
0
1
0
1
0
1
0
0
0
1
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",14,12,8,2,20,6,8,6,6,0.428571429,2,6,0.75,1,1,"ask about general activity level
history of presenting complaint
presenting complaint",21,85,low,high,128.9319346,45.45271159,52.65054302,30.82868003,-10.08,-6.496666667,62.71596745,83.47922306,10.06542443,52.65054302,0
77,26,5,C26,DKA,"DKA, abdominal infection, diabetic episode, infection throat",0.81,"4,3,3,3",5,7,"DKA, episode of hypoglycem","5,4",8,7,0,1,54,,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,54.15,19m 3s,08/01/2024 16:05,2,No,DP,1,2,4,2,4,5,0,3,-2,5,0.675,701,618,618,9999,0,55,48,28,"1
1
1
0
0
0
1
1
1
1
0
1
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
0
0
1
0
0
0
1
1
1
0
1
0
1
1
0
0
0
0
0
1
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
1
0
0
1
0
1
1
0
0
1
0
0
1
0
0
0
0","292
420
451
0
0
0
248
272
222
465
0
443
953
969
0
0
0
0
0
0
188
0
0
0
0
474
0
0
0
0
0
551
0
0
0
487
984
1078
0
772
0
527
868
0
0
0
0
0
526
0
0
0
0
835
0
0
0
260
0
0
0
0
0
0
0
920
0
0
750
0
612
571
0
0
705
0
0
991
0
0
0
0","1
1
1
0
0
0
1
1
1
1
0
1
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
0
0
1
0
0
0","1
1
1
0
1
0
1
1
0
0
0
0
0
1
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0","0
1
0
0
1
0
1
1
0
0
1
0
0
1
0
0
0
0","0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",13,9,6,0,15,5,8,1,8,0.384615385,0,6,1,0,0,"past medical history
ask about pain
ask about general activity level
history of presenting complaint
presenting complaint",8,47,high,low,34.6456826,-0.211942816,8.114306597,26.74331882,-10.30418719,18.26155226,-8.609425287,34.85762541,-13.5,4.890574713,0
78,27,2,A6,Pneumonia,"Asthma acute excerbation, anaphylaxis, chest infection",0.41,"5,4,4",3,7,,,NA,NA,NA,NA,61,,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,61.08,13m 30s,18/10/2023 10:40,2,No,DP,2,3,3,1,5,NA,NA,NA,-2,NA,NA,369,631,369,148,5,73,60,21,"1
0
1
1
0
1
0
0
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
1
0
0
1
1
0
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
0
1
0
0
0
0
1
0
1
1
0
0
1
0
0
0
1
0
0
0
0
0
1
0","123
0
112
615
0
79
0
0
63
0
0
0
0
0
0
126
0
0
0
0
56
0
0
0
0
0
0
436
0
0
0
0
0
0
0
0
546
93
0
0
308
94
0
0
0
0
0
0
700
0
0
697
0
0
0
0
0
0
0
94
0
0
0
0
172
0
506
556
0
0
419
0
0
0
138
0
0
0
0
0
576
0","1
0
1
1
0
1
0
0
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","0
1
1
0
0
1
1
0
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
0
1
0
0
0
0","1
0
1
1
0
0
1
0
0
0
1
0
0
0
0
0
1
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",8,7,6,2,13,6,2,4,3,0.75,2,4,0.666666667,1,1,"past medical history
allergies
aggravating / relieving factors
history of presenting complaint
past surgical history
presenting complaint",27,46,low,low,33.12683142,1.199084967,24.64323308,7.284513367,-10.08,-6.496666667,32.63960989,31.92774645,5.246376812,24.64323308,2.75
79,27,3,B26,DKA,"DKA, gastroenteritis, trauma, urti infection, poisoning, tonsillitis, appendicitis",0.76,"5,3,2,4,1,4,2",6,9,"DKA, laryngitis","5,4",9,7,0.21,0,72,"Full history including social, urinary output, continuous PEWs/obs","Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,71.84,13m 45s,06/11/2023 16:21,1,No,DP,1,2,7,2,5,5,-2,3,-5,10,0.8,537,646,537,770,0,49,43,20,"1
1
1
0
0
1
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
1
0
1
0
0
1
1
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
1
1
0
0
1
0
0
1
0
0
0
0","178
170
192
0
0
134
0
0
83
0
0
0
229
0
0
0
0
0
0
0
0
0
0
0
0
0
0
716
813
0
0
0
0
0
0
407
0
268
0
0
248
292
0
0
0
422
0
0
321
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
565
0
0
0
487
587
215
0
0
455
0
0
620
0
0
0
0","1
1
1
0
0
1
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0","1
0
1
0
0
1
1
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
1
0
0
0
1
1
1
0
0
1
0
0
1
0
0
0
0","0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0",8,6,6,1,12,6,2,5,1,0.75,1,5,0.833333333,0,1,"past medical history
prescribed medications
allergies
aggravating / relieving factors
history of presenting complaint
feeding, growth and nutrition",19,30,high,low,89.6244892,35.74269487,17.64002831,36.24176602,6.517241379,43.62144237,-6.125615764,53.88179434,-13.5,7.374384236,0
80,27,4,B26,Pneumonia,"sepsis, chest infection/penumonia, asthma",0.36,"5,4,1",7,9,"sepsis, pneumonia","5,5",8,7,0.24,1,73,,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,72.82,18m 31s,13/12/2023 15:08,3,No,DP,2,3,3,2,5,5,-2,1,-1,4,0.9125,416,784,416,170,0,68,58,33,"1
1
1
0
0
0
1
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
1
0
0
0
1
1
1
1
1
1
1
1
0
0
0
0
0
1
0
0
1
1
0
1
0
0
0
0
1
0
0
0
0
0
1
0
1
0
1
1
0
0
1
1
0
0
1
0
1
0
0","925
932
965
0
0
0
893
903
216
1024
1015
929
0
0
0
0
0
0
0
0
0
0
1003
0
0
0
0
480
0
0
0
990
0
0
0
97
179
120
249
274
580
792
623
0
0
0
0
0
283
0
0
313
357
0
878
0
0
0
0
1059
0
0
0
0
0
821
0
671
0
659
519
0
0
717
143
0
0
934
0
680
0
0","1
1
1
0
0
0
1
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
1
0
0
0","1
1
1
1
1
1
1
1
0
0
0
0
0
1
0
0
1
1
0
1
0
0
0
0
1
0
0
0
0","0
1
0
1
0
1
1
0
0
1
1
0
0
1
0
1
0
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",12,13,8,2,21,1,11,7,6,0.083333333,1,7,0.875,1,1,history of presenting complaint,15,53,low,high,112.4289379,44.33902566,49.95354864,18.13636364,0,3.013636364,64.83654162,68.08991228,5.246376812,52.95380117,6.636363636
81,27,5,C27,Asthma,"Viral induced wheeze, bronchiolitis, asthma excerbation",0.53,"4,3,4",5,7,"Asthma excerbation, viral induced wheeze","5,3",8,7,0.81,1,73,,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,72.9,17m 28s,08/01/2024 15:24,2,No,AS,1,1,3,2,4,5,0,3,-1,4,0.9125,691,751,691,210,4,61,51,23,"1
0
1
0
1
0
1
1
1
0
0
0
0
0
0
1
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
1
0
1
0
0
0
0
1
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","127
0
441
0
990
0
91
113
73
0
0
0
0
0
0
159
0
0
0
804
63
0
0
0
0
0
0
0
0
0
0
0
0
0
0
331
714
169
548
571
250
228
0
0
0
0
0
0
510
0
0
0
0
490
0
0
0
99
0
232
0
0
0
0
603
0
0
0
0
0
636
0
0
0
392
0
0
0
0
0
0
0","1
0
1
0
1
0
1
1
1
0
0
0
0
0
0
1
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
1
1
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
1
0
1
0
0
0
0","1
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0",9,11,3,2,14,6,3,6,5,0.666666667,1,2,0.666666667,1,1,"past medical history
ask about pain
ask about general activity level
history of presenting complaint
past surgical history
presenting complaint",19,42,low,low,41.72562541,17.97714331,24.14466641,-0.396184311,4.202317291,-2.161414566,13.08238724,23.7484821,-0.410253456,13.49264069,0
82,27,6,C27,Seizure,"Febrile convulsion, viral URTI, croup, bronchiolitis, VIW",0.56,"5,4,2,1,2",7,5,"Febrile seizure, viral URTI, VIW, bronchiolitis, croup","5,4,3,2,1",7,5,0.85,1,66,,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,65.95,18m 14s,14/02/2024 15:10,2,No,AS,2,4,5,5,5,5,0,0,0,0,0.942857143,457,803,457,262,3,65,53,25,"1
1
1
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
0
1
1
1
1
1
0
0
1
1
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","97
388
728
0
0
0
0
0
78
0
0
0
0
0
0
285
0
0
0
0
63
55
0
0
0
0
0
0
0
0
0
0
0
0
0
0
643
308
875
900
326
319
754
0
1015
158
925
950
166
0
0
677
709
0
0
0
0
0
0
323
781
0
0
0
0
0
0
0
0
0
335
0
0
0
541
0
0
0
0
0
0
0","1
1
1
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0","0
1
1
1
1
1
1
1
0
1
1
1
1
1
0
0
1
1
0
0
0
0
0
0
1
1
0
0
0","0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",7,16,2,1,18,5,2,2,14,0.714285714,0,2,1,1,0,"past medical history
history of presenting complaint
past surgical history
presenting complaint
check weight & height",15,50,high,high,85.08360886,11.20270468,54.54757085,19.33333333,-7.084795322,20.88011696,36.9369195,73.88090418,-0.25,37.1869195,0
83,28,3,B12,DKA,"DKA, tonsilitis, gastroenteritis",0.73,"5,3,3",8,7,"DKA, tonsilitis, gasterenteritis","5,3,1",10,7,0.09,1,61,,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,61.21,12m 48s,06/11/2023 14:54,2,No,DP,1,2,3,3,5,5,0,2,0,2,0.61,658,Inf,658,520,0,39,38,21,"1
0
1
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
0
1
0
1
0
0
1
1
1
0
1
0
0
1
0
1
0
0","109
0
98
0
343
0
0
0
61
0
0
0
0
0
0
0
0
0
0
0
39
366
0
0
0
0
0
0
0
0
0
0
0
0
0
135
186
235
0
0
0
283
0
0
0
0
0
0
448
0
0
0
0
0
394
0
0
87
0
0
0
0
0
0
0
556
0
377
0
0
458
327
338
0
150
0
0
661
0
386
0
0","1
0
1
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0","0
1
0
1
0
0
1
1
1
0
1
0
0
1
0
1
0
0","0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0",6,7,8,1,15,4,2,5,2,0.666666667,1,7,0.875,0,1,"past medical history
allergies
history of presenting complaint
presenting complaint",12,27,low,high,19.9579491,-20.214873,0.811884236,39.36093786,-10.30418719,18.26155226,5.962241379,40.1728221,-10.125,5.767241379,10.32
84,28,4,B12,Pneumonia,"bronchiolitis, VIW, asthma, croup",0.07,"3,5,2,1",8,6,"sepsis, pneumonia, VIW, bronchiolitis, asthma","5,4,5,1,1",9,7,0.91,0,50,CXR,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,49.99,12m 53s,13/12/2023 11:53,1,No,DP,2,3,4,5,5,5,1,1,1,3,0.555555556,417,526,417,449,5,56,39,12,"1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
1
0
0
1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","101
0
0
0
0
0
0
0
74
0
0
0
0
0
0
0
0
0
0
0
58
0
0
0
0
0
0
631
0
0
0
0
0
0
0
0
301
225
0
0
139
167
0
0
0
192
0
0
0
0
0
0
0
0
0
0
0
0
0
254
0
0
0
0
0
0
0
0
0
0
549
0
0
0
214
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","0
1
1
0
0
1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0","0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","0
0
1
1
0
0
1
0
0
0
0
0
0
0
0
0",4,6,2,3,8,3,1,6,0,0.75,1,1,0.5,0,3,"past medical history
history of presenting complaint
presenting complaint",21,35,high,high,3.851213904,-5.516956522,5.784837093,3.583333333,-10.08,-6.496666667,12.42971014,9.368170426,5.246376812,7.183333333,0
85,28,5,C28,DKA,"DKA, viral infection",0.55,"4,2",7,5,DKA precipitated by viral infection,5,9,6,0.94,1,68,,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,67.93,19m 35s,08/01/2024 16:06,3,No,DP,1,2,2,1,4,5,1,2,-1,4,0.755555556,648,789,648,938,2,69,52,24,"1
0
0
1
1
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
1
1
1
0
1
1
1
0
0
0
0
0
0
1
1
0
1
0
0
0
0
0
1
0
1
0
0
0
0
0
1
0
0
0
0
1
1
0
0
1
0
0
1
0
0
0
0","199
0
0
864
735
0
150
173
122
0
0
0
0
0
0
0
0
0
0
0
98
0
0
0
0
0
0
874
0
0
0
0
0
0
0
249
336
47
0
460
388
49
0
0
0
0
0
0
422
1147
0
1033
0
0
0
0
0
161
0
522
0
0
0
0
0
677
0
0
0
0
853
682
0
0
271
0
0
764
0
0
0
0","1
0
0
1
1
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
1
1
0
1
1
1
0
0
0
0
0
0
1
1
0
1
0
0
0
0
0
1
0
1
0
0
0
0","0
1
0
0
0
0
1
1
0
0
1
0
0
1
0
0
0
0","0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0",8,11,5,1,16,5,3,5,6,0.625,1,4,0.8,0,1,"past medical history
ask about pain
ask about general activity level
history of presenting complaint
presenting complaint",15,54,low,high,59.54477876,-4.164694438,34.71615438,28.99331882,-10.30418719,26.8000138,15.99562762,63.7094732,-10.125,26.12062762,0
